rownumber,business_id,city,stars,review_count,is_open,category,day_time,week_day,hourofday,checkins
226,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-17,Sat,17,0
227,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-18,Sat,18,0
228,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-19,Sat,19,0
229,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-2,Sat,2,0
230,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-20,Sat,20,0
231,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-21,Sat,21,0
232,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-22,Sat,22,0
233,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-23,Sat,23,0
234,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-3,Sat,3,0
235,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-4,Sat,4,0
236,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-5,Sat,5,0
237,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-6,Sat,6,0
238,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-7,Sat,7,0
239,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-8,Sat,8,0
240,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sat-9,Sat,9,0
241,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-0,Sun,0,0
242,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-1,Sun,1,0
243,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-10,Sun,10,0
244,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-11,Sun,11,0
245,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-12,Sun,12,0
246,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-13,Sun,13,0
247,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-14,Sun,14,0
248,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-15,Sun,15,0
249,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-16,Sun,16,0
250,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-17,Sun,17,0
251,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-18,Sun,18,0
252,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-19,Sun,19,0
253,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-2,Sun,2,0
254,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-20,Sun,20,0
255,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-21,Sun,21,0
256,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-22,Sun,22,0
257,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-23,Sun,23,0
258,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-3,Sun,3,0
259,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-4,Sun,4,0
260,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-5,Sun,5,0
261,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-6,Sun,6,0
262,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-7,Sun,7,0
263,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-8,Sun,8,0
264,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Sun-9,Sun,9,0
265,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-0,Thu,0,0
266,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-1,Thu,1,0
267,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-10,Thu,10,0
268,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-11,Thu,11,0
269,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-12,Thu,12,0
270,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-13,Thu,13,0
271,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-14,Thu,14,0
272,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-15,Thu,15,0
273,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-16,Thu,16,0
274,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-17,Thu,17,0
275,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-18,Thu,18,0
276,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-19,Thu,19,0
277,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-2,Thu,2,0
278,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-20,Thu,20,0
279,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-21,Thu,21,0
280,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-22,Thu,22,0
281,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-23,Thu,23,0
282,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-3,Thu,3,0
283,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-4,Thu,4,0
284,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-5,Thu,5,0
285,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-6,Thu,6,0
286,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-7,Thu,7,0
287,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-8,Thu,8,0
288,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Thu-9,Thu,9,0
289,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-0,Tue,0,0
290,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-1,Tue,1,0
291,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-10,Tue,10,0
292,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-11,Tue,11,0
293,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-12,Tue,12,0
294,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-13,Tue,13,0
295,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-14,Tue,14,0
296,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-15,Tue,15,0
297,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-16,Tue,16,0
298,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-17,Tue,17,0
299,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-18,Tue,18,0
300,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-19,Tue,19,0
301,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-2,Tue,2,0
302,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-20,Tue,20,0
303,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-21,Tue,21,0
304,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-22,Tue,22,0
305,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-23,Tue,23,0
306,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-3,Tue,3,0
307,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-4,Tue,4,0
308,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-5,Tue,5,0
309,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-6,Tue,6,0
310,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-7,Tue,7,0
311,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-8,Tue,8,0
312,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Tue-9,Tue,9,0
313,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-0,Wed,0,0
314,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-1,Wed,1,0
315,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-10,Wed,10,0
316,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-11,Wed,11,0
317,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-12,Wed,12,0
318,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-13,Wed,13,0
319,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-14,Wed,14,0
320,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-15,Wed,15,0
321,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-16,Wed,16,0
322,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-17,Wed,17,0
323,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-18,Wed,18,0
324,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-19,Wed,19,0
325,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-2,Wed,2,0
326,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-20,Wed,20,0
327,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-21,Wed,21,0
328,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-22,Wed,22,0
329,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-23,Wed,23,0
330,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-3,Wed,3,0
331,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-4,Wed,4,0
332,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-5,Wed,5,0
333,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-6,Wed,6,0
334,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-7,Wed,7,0
335,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-8,Wed,8,0
336,_1t-Cxb39F43ta-rtN_hfg,Charlotte,2.5,12,1,Hotels & Travel,Wed-9,Wed,9,0
337,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-0,Fri,0,0
338,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-1,Fri,1,1
339,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-10,Fri,10,0
340,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-11,Fri,11,0
341,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-12,Fri,12,0
342,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-13,Fri,13,0
343,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-14,Fri,14,0
344,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-15,Fri,15,0
345,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-16,Fri,16,1
346,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-17,Fri,17,0
347,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-18,Fri,18,1
348,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-19,Fri,19,1
349,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-2,Fri,2,1
350,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-20,Fri,20,1
351,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-21,Fri,21,0
352,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-22,Fri,22,1
353,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-23,Fri,23,0
354,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-3,Fri,3,0
355,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-4,Fri,4,0
356,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-5,Fri,5,0
357,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-6,Fri,6,0
358,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-7,Fri,7,0
359,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-8,Fri,8,0
360,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Fri-9,Fri,9,0
361,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-0,Mon,0,0
362,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-1,Mon,1,1
363,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-10,Mon,10,0
364,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-11,Mon,11,0
365,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-12,Mon,12,0
366,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-13,Mon,13,0
367,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-14,Mon,14,0
368,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-15,Mon,15,0
369,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-16,Mon,16,3
370,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-17,Mon,17,1
371,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-18,Mon,18,0
372,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-19,Mon,19,1
373,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-2,Mon,2,0
374,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-20,Mon,20,0
375,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-21,Mon,21,2
376,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-22,Mon,22,3
377,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-23,Mon,23,2
378,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-3,Mon,3,0
379,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-4,Mon,4,0
380,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-5,Mon,5,0
381,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-6,Mon,6,0
382,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-7,Mon,7,0
383,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-8,Mon,8,0
384,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Mon-9,Mon,9,0
385,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-0,Sat,0,0
386,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-1,Sat,1,0
387,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-10,Sat,10,0
388,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-11,Sat,11,0
389,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-12,Sat,12,0
390,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-13,Sat,13,0
391,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-14,Sat,14,0
392,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-15,Sat,15,1
393,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-16,Sat,16,3
394,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-17,Sat,17,0
395,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-18,Sat,18,0
396,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-19,Sat,19,1
397,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-2,Sat,2,0
398,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-20,Sat,20,2
399,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-21,Sat,21,1
400,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-22,Sat,22,0
401,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-23,Sat,23,0
402,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-3,Sat,3,0
403,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-4,Sat,4,0
404,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-5,Sat,5,0
405,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-6,Sat,6,0
406,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-7,Sat,7,0
407,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-8,Sat,8,0
408,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sat-9,Sat,9,0
409,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-0,Sun,0,0
410,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-1,Sun,1,0
411,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-10,Sun,10,0
412,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-11,Sun,11,0
413,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-12,Sun,12,0
414,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-13,Sun,13,0
415,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-14,Sun,14,0
416,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-15,Sun,15,0
417,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-16,Sun,16,1
418,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-17,Sun,17,2
419,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-18,Sun,18,0
420,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-19,Sun,19,1
421,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-2,Sun,2,0
422,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-20,Sun,20,0
423,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-21,Sun,21,0
424,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-22,Sun,22,1
425,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-23,Sun,23,0
426,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-3,Sun,3,0
427,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-4,Sun,4,0
428,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-5,Sun,5,0
429,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-6,Sun,6,0
430,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-7,Sun,7,0
431,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-8,Sun,8,0
432,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Sun-9,Sun,9,0
433,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-0,Thu,0,0
434,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-1,Thu,1,1
435,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-10,Thu,10,0
436,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-11,Thu,11,0
437,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-12,Thu,12,0
438,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-13,Thu,13,0
439,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-14,Thu,14,0
440,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-15,Thu,15,1
441,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-16,Thu,16,0
442,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-17,Thu,17,0
443,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-18,Thu,18,2
444,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-19,Thu,19,1
445,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-2,Thu,2,0
446,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-20,Thu,20,2
447,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-21,Thu,21,1
448,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-22,Thu,22,0
449,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-23,Thu,23,0
450,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-3,Thu,3,0
451,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-4,Thu,4,0
452,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-5,Thu,5,0
453,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-6,Thu,6,0
454,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-7,Thu,7,0
455,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-8,Thu,8,0
456,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Thu-9,Thu,9,0
457,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Tue-0,Tue,0,1
458,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Tue-1,Tue,1,0
459,_23z0S3riaj0iA_xLzHTvQ,Las Vegas,3.5,30,1,Automotive,Tue-10,Tue,10,0
